"country"	"YEAR"	"AGE"	"SEX"	"SCHOOL"	"prop_union2"	"prop_child2"	"round"	"childless2"
"Guinea"	"1999"	"16"	"Female"	"0"	"0.3665929326"	"0.2276693405"	"2000"	"0.7723306595"
"Guinea"	"1999"	"16"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Guinea"	"1999"	"17"	"Female"	"0"	"0.5302152502"	"0.3243572935"	"2000"	"0.6756427065"
"Guinea"	"1999"	"17"	"Female"	"1"	"0.0904677416"	"0.0938635245"	"2000"	"0.9061364755"
"Guinea"	"1999"	"18"	"Female"	"0"	"0.6916951243"	"0.5928076802"	"2000"	"0.4071923198"
"Guinea"	"1999"	"18"	"Female"	"1"	"0.0473399901"	"0.0709192161"	"2000"	"0.9290807839"
"Guinea"	"1999"	"19"	"Female"	"0"	"0.702341232"	"0.6050910499"	"2000"	"0.3949089501"
"Guinea"	"1999"	"19"	"Female"	"1"	"0.2251849154"	"0.1904823307"	"2000"	"0.8095176693"
"Guinea"	"1999"	"20"	"Female"	"0"	"0.82840419"	"0.7240817325"	"2000"	"0.2759182675"
"Guinea"	"1999"	"20"	"Female"	"1"	"0.2357082426"	"0.146745508"	"2000"	"0.853254492"
"Guinea"	"1999"	"21"	"Female"	"0"	"0.826270715"	"0.772145165"	"2000"	"0.227854835"
"Guinea"	"1999"	"21"	"Female"	"1"	"0.1467248686"	"0.3634279115"	"2000"	"0.6365720885"
"Guinea"	"1999"	"22"	"Female"	"0"	"0.8530544989"	"0.837281795"	"2000"	"0.162718205"
"Guinea"	"1999"	"22"	"Female"	"1"	"0.3688269098"	"0.3101144138"	"2000"	"0.6898855862"
"Guinea"	"1999"	"23"	"Female"	"0"	"0.8378661585"	"0.8851514041"	"2000"	"0.1148485959"
"Guinea"	"1999"	"23"	"Female"	"1"	"0.2"	"0.4"	"2000"	"0.6"
"Guinea"	"1999"	"24"	"Female"	"0"	"0.8775120493"	"0.8593883606"	"2000"	"0.1406116394"
"Guinea"	"1999"	"24"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Guatemala"	"1998"	"15"	"Female"	"0"	"0.1453624019"	"0.063268689"	"2000"	"0.936731311"
"Guatemala"	"1998"	"15"	"Female"	"1"	"0.0006749647"	"0"	"2000"	"1"
"Guatemala"	"1998"	"16"	"Female"	"0"	"0.3062321182"	"0.070366258"	"2000"	"0.929633742"
"Guatemala"	"1998"	"16"	"Female"	"1"	"0.0072541809"	"0.0072541809"	"2000"	"0.9927458191"
"Guatemala"	"1998"	"17"	"Female"	"0"	"0.3633177584"	"0.2619033674"	"2000"	"0.7380966326"
"Guatemala"	"1998"	"17"	"Female"	"1"	"0.0364452116"	"0.0905615644"	"2000"	"0.9094384356"
"Guatemala"	"1998"	"18"	"Female"	"0"	"0.4040620999"	"0.3329198126"	"2000"	"0.6670801874"
"Guatemala"	"1998"	"18"	"Female"	"1"	"0.0176253506"	"0.0305635133"	"2000"	"0.9694364867"
"Guatemala"	"1998"	"19"	"Female"	"0"	"0.5426669787"	"0.4957685715"	"2000"	"0.5042314285"
"Guatemala"	"1998"	"19"	"Female"	"1"	"0.0635596183"	"0.0605732465"	"2000"	"0.9394267535"
"Guatemala"	"1998"	"20"	"Female"	"0"	"0.6491673983"	"0.6115788374"	"2000"	"0.3884211626"
"Guatemala"	"1998"	"20"	"Female"	"1"	"0.0537980002"	"0.1755611252"	"2000"	"0.8244388748"
"Guatemala"	"1998"	"21"	"Female"	"0"	"0.6440270179"	"0.6726628411"	"2000"	"0.3273371589"
"Guatemala"	"1998"	"21"	"Female"	"1"	"0"	"0.0266612724"	"2000"	"0.9733387276"
"Guatemala"	"1998"	"22"	"Female"	"0"	"0.7303682489"	"0.764186133"	"2000"	"0.235813867"
"Guatemala"	"1998"	"22"	"Female"	"1"	"0.3255641123"	"0.5441571598"	"2000"	"0.4558428402"
"Guatemala"	"1998"	"23"	"Female"	"0"	"0.674232423"	"0.7871216384"	"2000"	"0.2128783616"
"Guatemala"	"1998"	"23"	"Female"	"1"	"0.3103289273"	"0.4598221966"	"2000"	"0.5401778034"
"Guatemala"	"1998"	"24"	"Female"	"0"	"0.7754387731"	"0.8340874732"	"2000"	"0.1659125268"
"Guatemala"	"1998"	"24"	"Female"	"1"	"0.0589935741"	"0.0866058983"	"2000"	"0.9133941017"
"Honduras"	"2005"	"15"	"Female"	"0"	"0.124482528"	"0.0408771319"	"2000"	"0.9591228681"
"Honduras"	"2005"	"15"	"Female"	"1"	"0.0168136535"	"0.0018853649"	"2000"	"0.9981146351"
"Honduras"	"2005"	"16"	"Female"	"0"	"0.1964927461"	"0.1150996153"	"2000"	"0.8849003847"
"Honduras"	"2005"	"16"	"Female"	"1"	"0.0226120226"	"0.025964956"	"2000"	"0.974035044"
"Honduras"	"2005"	"17"	"Female"	"0"	"0.2992486921"	"0.2363734421"	"2000"	"0.7636265579"
"Honduras"	"2005"	"17"	"Female"	"1"	"0.0459649945"	"0.0399367905"	"2000"	"0.9600632095"
"Honduras"	"2005"	"18"	"Female"	"0"	"0.34855076"	"0.3577317016"	"2000"	"0.6422682984"
"Honduras"	"2005"	"18"	"Female"	"1"	"0.0672947728"	"0.0838733146"	"2000"	"0.9161266854"
"Honduras"	"2005"	"19"	"Female"	"0"	"0.4396257579"	"0.4543928875"	"2000"	"0.5456071125"
"Honduras"	"2005"	"19"	"Female"	"1"	"0.103797219"	"0.0950872627"	"2000"	"0.9049127373"
"Honduras"	"2005"	"20"	"Female"	"0"	"0.4894678335"	"0.5668624107"	"2000"	"0.4331375893"
"Honduras"	"2005"	"20"	"Female"	"1"	"0.1618163514"	"0.1406562494"	"2000"	"0.8593437506"
"Honduras"	"2005"	"21"	"Female"	"0"	"0.5684519197"	"0.6415707278"	"2000"	"0.3584292722"
"Honduras"	"2005"	"21"	"Female"	"1"	"0.2335303988"	"0.2490266851"	"2000"	"0.7509733149"
"Honduras"	"2005"	"22"	"Female"	"0"	"0.5719567126"	"0.6912862068"	"2000"	"0.3087137932"
"Honduras"	"2005"	"22"	"Female"	"1"	"0.2695077172"	"0.3184249562"	"2000"	"0.6815750438"
"Honduras"	"2005"	"23"	"Female"	"0"	"0.669902123"	"0.7366428388"	"2000"	"0.2633571612"
"Honduras"	"2005"	"23"	"Female"	"1"	"0.2581902251"	"0.3517719074"	"2000"	"0.6482280926"
"Honduras"	"2005"	"24"	"Female"	"0"	"0.6711433537"	"0.7835382772"	"2000"	"0.2164617228"
"Honduras"	"2005"	"24"	"Female"	"1"	"0.3906028448"	"0.5553003462"	"2000"	"0.4446996538"
"Haiti"	"2000"	"15"	"Female"	"0"	"0.0160273625"	"0.0193469463"	"2000"	"0.9806530537"
"Haiti"	"2000"	"15"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Haiti"	"2000"	"16"	"Female"	"0"	"0.0888630722"	"0.0771813266"	"2000"	"0.9228186734"
"Haiti"	"2000"	"16"	"Female"	"1"	"0.0082937763"	"0"	"2000"	"1"
"Haiti"	"2000"	"17"	"Female"	"0"	"0.2829595223"	"0.2530453331"	"2000"	"0.7469546669"
"Haiti"	"2000"	"17"	"Female"	"1"	"0.0233183884"	"0.0074397888"	"2000"	"0.9925602112"
"Haiti"	"2000"	"18"	"Female"	"0"	"0.281355335"	"0.2526293825"	"2000"	"0.7473706175"
"Haiti"	"2000"	"18"	"Female"	"1"	"0.0661263378"	"0.0228989945"	"2000"	"0.9771010055"
"Haiti"	"2000"	"19"	"Female"	"0"	"0.3756168784"	"0.3219710804"	"2000"	"0.6780289196"
"Haiti"	"2000"	"19"	"Female"	"1"	"0.0847751798"	"0.0480940413"	"2000"	"0.9519059587"
"Haiti"	"2000"	"20"	"Female"	"0"	"0.389352325"	"0.4191832189"	"2000"	"0.5808167811"
"Haiti"	"2000"	"20"	"Female"	"1"	"0.0889785892"	"0.0618847959"	"2000"	"0.9381152041"
"Haiti"	"2000"	"21"	"Female"	"0"	"0.5084649278"	"0.4328020961"	"2000"	"0.5671979039"
"Haiti"	"2000"	"21"	"Female"	"1"	"0.1311125494"	"0.0767740502"	"2000"	"0.9232259498"
"Haiti"	"2000"	"22"	"Female"	"0"	"0.5608940299"	"0.5860300263"	"2000"	"0.4139699737"
"Haiti"	"2000"	"22"	"Female"	"1"	"0.1389905729"	"0.0380278695"	"2000"	"0.9619721305"
"Haiti"	"2000"	"23"	"Female"	"0"	"0.5553540378"	"0.5820893791"	"2000"	"0.4179106209"
"Haiti"	"2000"	"23"	"Female"	"1"	"0.1715744271"	"0.1486795777"	"2000"	"0.8513204223"
"Haiti"	"2000"	"24"	"Female"	"0"	"0.7109556817"	"0.6861833216"	"2000"	"0.3138166784"
"Haiti"	"2000"	"24"	"Female"	"1"	"0.1012803026"	"0.0787429129"	"2000"	"0.9212570871"
"Hungary"	"2001"	"12"	"Male"	"0"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"12"	"Male"	"1"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"12"	"Female"	"0"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"12"	"Female"	"1"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"13"	"Male"	"0"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"13"	"Male"	"1"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"13"	"Female"	"0"	"0.0697674419"	"."	"2000"	"."
"Hungary"	"2001"	"13"	"Female"	"1"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"14"	"Male"	"0"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"14"	"Male"	"1"	"0.0003169572"	"."	"2000"	"."
"Hungary"	"2001"	"14"	"Female"	"0"	"0.0416666667"	"."	"2000"	"."
"Hungary"	"2001"	"14"	"Female"	"1"	"0.0003232062"	"."	"2000"	"."
"Hungary"	"2001"	"15"	"Male"	"0"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"15"	"Male"	"1"	"0.0003010235"	"."	"2000"	"."
"Hungary"	"2001"	"15"	"Female"	"0"	"0.1098901099"	"0.0714285714"	"2000"	"0.9285714286"
"Hungary"	"2001"	"15"	"Female"	"1"	"0.0019305019"	"0.0006435006"	"2000"	"0.9993564994"
"Hungary"	"2001"	"16"	"Male"	"0"	"0.0237288136"	"."	"2000"	"."
"Hungary"	"2001"	"16"	"Male"	"1"	"0.0003362475"	"."	"2000"	"."
"Hungary"	"2001"	"16"	"Female"	"0"	"0.1586715867"	"0.1328413284"	"2000"	"0.8671586716"
"Hungary"	"2001"	"16"	"Female"	"1"	"0.0020718232"	"0.0006906077"	"2000"	"0.9993093923"
"Hungary"	"2001"	"17"	"Male"	"0"	"0.0253968254"	"."	"2000"	"."
"Hungary"	"2001"	"17"	"Male"	"1"	"0"	"."	"2000"	"."
"Hungary"	"2001"	"17"	"Female"	"0"	"0.1897959184"	"0.1632653061"	"2000"	"0.8367346939"
"Hungary"	"2001"	"17"	"Female"	"1"	"0.0037893141"	"0.0018946571"	"2000"	"0.9981053429"
"Hungary"	"2001"	"18"	"Male"	"0"	"0.0452302632"	"."	"2000"	"."
"Hungary"	"2001"	"18"	"Male"	"1"	"0.0022727273"	"."	"2000"	"."
"Hungary"	"2001"	"18"	"Female"	"0"	"0.2044534413"	"0.1467611336"	"2000"	"0.8532388664"
"Hungary"	"2001"	"18"	"Female"	"1"	"0.0060763889"	"0.0017361111"	"2000"	"0.9982638889"
"Hungary"	"2001"	"19"	"Male"	"0"	"0.0576725026"	"."	"2000"	"."
"Hungary"	"2001"	"19"	"Male"	"1"	"0.0017271157"	"."	"2000"	"."
"Hungary"	"2001"	"19"	"Female"	"0"	"0.217603912"	"0.1528117359"	"2000"	"0.8471882641"
"Hungary"	"2001"	"19"	"Female"	"1"	"0.0147460404"	"0.0005461496"	"2000"	"0.9994538504"
"Hungary"	"2001"	"20"	"Male"	"0"	"0.0833654959"	"."	"2000"	"."
"Hungary"	"2001"	"20"	"Male"	"1"	"0.0056451613"	"."	"2000"	"."
"Hungary"	"2001"	"20"	"Female"	"0"	"0.2715517241"	"0.1870689655"	"2000"	"0.8129310345"
"Hungary"	"2001"	"20"	"Female"	"1"	"0.0180505415"	"0.002166065"	"2000"	"0.997833935"
"Hungary"	"2001"	"21"	"Male"	"0"	"0.1106531389"	"."	"2000"	"."
"Hungary"	"2001"	"21"	"Male"	"1"	"0.0075026795"	"."	"2000"	"."
"Hungary"	"2001"	"21"	"Female"	"0"	"0.3148889698"	"0.2165999272"	"2000"	"0.7834000728"
"Hungary"	"2001"	"21"	"Female"	"1"	"0.0344514959"	"0.0063463282"	"2000"	"0.9936536718"
"Hungary"	"2001"	"22"	"Male"	"0"	"0.1565626839"	"."	"2000"	"."
"Hungary"	"2001"	"22"	"Male"	"1"	"0.0194552529"	"."	"2000"	"."
"Hungary"	"2001"	"22"	"Female"	"0"	"0.368622449"	"0.2455357143"	"2000"	"0.7544642857"
"Hungary"	"2001"	"22"	"Female"	"1"	"0.044213264"	"0.0052015605"	"2000"	"0.9947984395"
"Hungary"	"2001"	"23"	"Male"	"0"	"0.223581468"	"."	"2000"	"."
"Hungary"	"2001"	"23"	"Male"	"1"	"0.0226337449"	"."	"2000"	"."
"Hungary"	"2001"	"23"	"Female"	"0"	"0.4266520428"	"0.3007951741"	"2000"	"0.6992048259"
"Hungary"	"2001"	"23"	"Female"	"1"	"0.0744274809"	"0.0095419847"	"2000"	"0.9904580153"
"Hungary"	"2001"	"24"	"Male"	"0"	"0.2729206049"	"."	"2000"	"."
"Hungary"	"2001"	"24"	"Male"	"1"	"0.0263157895"	"."	"2000"	"."
"Hungary"	"2001"	"24"	"Female"	"0"	"0.4869435464"	"0.3536433723"	"2000"	"0.6463566277"
"Hungary"	"2001"	"24"	"Female"	"1"	"0.1368421053"	"0.0280701754"	"2000"	"0.9719298246"
"India"	"2004"	"12"	"Male"	"0"	"0.0059373918"	"0"	"2000"	"1"
"India"	"2004"	"12"	"Male"	"1"	"0.0020318622"	"0"	"2000"	"1"
"India"	"2004"	"12"	"Female"	"0"	"0.0224546301"	"0"	"2000"	"1"
"India"	"2004"	"12"	"Female"	"1"	"0.0045911098"	"0"	"2000"	"1"
"India"	"2004"	"13"	"Male"	"0"	"0.0081565053"	"0"	"2000"	"1"
"India"	"2004"	"13"	"Male"	"1"	"0.0042250963"	"0"	"2000"	"1"
"India"	"2004"	"13"	"Female"	"0"	"0.0298807291"	"0"	"2000"	"1"
"India"	"2004"	"13"	"Female"	"1"	"0.0016811158"	"0"	"2000"	"1"
"India"	"2004"	"14"	"Male"	"0"	"0.0238248558"	"0"	"2000"	"1"
"India"	"2004"	"14"	"Male"	"1"	"0.0029728689"	"0"	"2000"	"1"
"India"	"2004"	"14"	"Female"	"0"	"0.0325382959"	"0.0012588337"	"2000"	"0.9987411663"
"India"	"2004"	"14"	"Female"	"1"	"0.0029333806"	"0"	"2000"	"1"
"India"	"2004"	"15"	"Male"	"0"	"0.0202014578"	"0.0012657451"	"2000"	"0.9987342549"
"India"	"2004"	"15"	"Male"	"1"	"0.0045621554"	"0.0006086166"	"2000"	"0.9993913834"
"India"	"2004"	"15"	"Female"	"0"	"0.0530066467"	"0.0020589556"	"2000"	"0.9979410444"
"India"	"2004"	"15"	"Female"	"1"	"0.0045144038"	"0.0006576266"	"2000"	"0.9993423734"
"India"	"2004"	"16"	"Male"	"0"	"0.0166424921"	"0"	"2000"	"1"
"India"	"2004"	"16"	"Male"	"1"	"0.007275312"	"0"	"2000"	"1"
"India"	"2004"	"16"	"Female"	"0"	"0.1142198533"	"0.0146370971"	"2000"	"0.9853629029"
"India"	"2004"	"16"	"Female"	"1"	"0.0115172172"	"0.0014382239"	"2000"	"0.9985617761"
"India"	"2004"	"17"	"Male"	"0"	"0.0348315399"	"0.0019090349"	"2000"	"0.9980909651"
"India"	"2004"	"17"	"Male"	"1"	"0.0137592026"	"0.0002071063"	"2000"	"0.9997928937"
"India"	"2004"	"17"	"Female"	"0"	"0.2080002528"	"0.0375958647"	"2000"	"0.9624041353"
"India"	"2004"	"17"	"Female"	"1"	"0.0082867916"	"0.0011700062"	"2000"	"0.9988299938"
"India"	"2004"	"18"	"Male"	"0"	"0.0602419476"	"0.0084131169"	"2000"	"0.9915868831"
"India"	"2004"	"18"	"Male"	"1"	"0.0257678288"	"0.0030171366"	"2000"	"0.9969828634"
"India"	"2004"	"18"	"Female"	"0"	"0.455402047"	"0.1326565989"	"2000"	"0.8673434011"
"India"	"2004"	"18"	"Female"	"1"	"0.0502393624"	"0.0070561543"	"2000"	"0.9929438457"
"India"	"2004"	"19"	"Male"	"0"	"0.0982624754"	"0.0173561589"	"2000"	"0.9826438411"
"India"	"2004"	"19"	"Male"	"1"	"0.0253573661"	"0.0023313524"	"2000"	"0.9976686476"
"India"	"2004"	"19"	"Female"	"0"	"0.6062598455"	"0.2951217106"	"2000"	"0.7048782894"
"India"	"2004"	"19"	"Female"	"1"	"0.0480627484"	"0.005961032"	"2000"	"0.994038968"
"India"	"2004"	"20"	"Male"	"0"	"0.2193868886"	"0.0663689695"	"2000"	"0.9336310305"
"India"	"2004"	"20"	"Male"	"1"	"0.0643090301"	"0.0108829471"	"2000"	"0.9891170529"
"India"	"2004"	"20"	"Female"	"0"	"0.7299609091"	"0.4306481892"	"2000"	"0.5693518108"
"India"	"2004"	"20"	"Female"	"1"	"0.0835447646"	"0.0250847951"	"2000"	"0.9749152049"
"India"	"2004"	"21"	"Male"	"0"	"0.2525390189"	"0.0920983627"	"2000"	"0.9079016373"
"India"	"2004"	"21"	"Male"	"1"	"0.0623040745"	"0.0264481041"	"2000"	"0.9735518959"
"India"	"2004"	"21"	"Female"	"0"	"0.7211599405"	"0.5093369058"	"2000"	"0.4906630942"
"India"	"2004"	"21"	"Female"	"1"	"0.0548889123"	"0.0220170865"	"2000"	"0.9779829135"
"India"	"2004"	"22"	"Male"	"0"	"0.404254019"	"0.1970583396"	"2000"	"0.8029416604"
"India"	"2004"	"22"	"Male"	"1"	"0.1260355452"	"0.0287317511"	"2000"	"0.9712682489"
"India"	"2004"	"22"	"Female"	"0"	"0.8012376825"	"0.6191918727"	"2000"	"0.3808081273"
"India"	"2004"	"22"	"Female"	"1"	"0.1372392018"	"0.0844787253"	"2000"	"0.9155212747"
"India"	"2004"	"23"	"Male"	"0"	"0.4449722696"	"0.2529761647"	"2000"	"0.7470238353"
"India"	"2004"	"23"	"Male"	"1"	"0.0859394385"	"0.0422649249"	"2000"	"0.9577350751"
"India"	"2004"	"23"	"Female"	"0"	"0.8291232805"	"0.6977315383"	"2000"	"0.3022684617"
"India"	"2004"	"23"	"Female"	"1"	"0.1757623566"	"0.1204398532"	"2000"	"0.8795601468"
"India"	"2004"	"24"	"Male"	"0"	"0.5220341677"	"0.3226582759"	"2000"	"0.6773417241"
"India"	"2004"	"24"	"Male"	"1"	"0.1124659845"	"0.0550374905"	"2000"	"0.9449625095"
"India"	"2004"	"24"	"Female"	"0"	"0.8802642992"	"0.7575763218"	"2000"	"0.2424236782"
"India"	"2004"	"24"	"Female"	"1"	"0.3154524472"	"0.237786426"	"2000"	"0.762213574"
"Italy"	"2001"	"12"	"Male"	"0"	"0"	"0"	"2000"	"1"
"Italy"	"2001"	"12"	"Male"	"1"	"0"	"0"	"2000"	"1"
"Italy"	"2001"	"12"	"Female"	"0"	"0"	"0"	"2000"	"1"
"Italy"	"2001"	"12"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Italy"	"2001"	"17"	"Male"	"0"	"0.0040948481"	"0.001666508"	"2000"	"0.998333492"
"Italy"	"2001"	"17"	"Male"	"1"	"0.0003074453"	"0.0001195621"	"2000"	"0.9998804379"
"Italy"	"2001"	"17"	"Female"	"0"	"0.0506923838"	"0.0385138477"	"2000"	"0.9614861523"
"Italy"	"2001"	"17"	"Female"	"1"	"0.0014014589"	"0.0026678374"	"2000"	"0.9973321626"
"Italy"	"2001"	"22"	"Male"	"0"	"0.054050088"	"0.0253048979"	"2000"	"0.9746951021"
"Italy"	"2001"	"22"	"Male"	"1"	"0.0114446784"	"0.0040073355"	"2000"	"0.9959926645"
"Italy"	"2001"	"22"	"Female"	"0"	"0.2192541756"	"0.127381652"	"2000"	"0.872618348"
"Italy"	"2001"	"22"	"Female"	"1"	"0.0271035713"	"0.014698802"	"2000"	"0.985301198"
"Jamaica"	"2001"	"12"	"Male"	"0"	"0"	"."	"2000"	"."
"Jamaica"	"2001"	"12"	"Male"	"1"	"0"	"0.1260170669"	"2000"	"0.8739829331"
"Jamaica"	"2001"	"12"	"Female"	"0"	"0"	"."	"2000"	"."
"Jamaica"	"2001"	"12"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Jamaica"	"2001"	"13"	"Male"	"0"	"0"	"0"	"2000"	"1"
"Jamaica"	"2001"	"13"	"Male"	"1"	"0"	"0"	"2000"	"1"
"Jamaica"	"2001"	"13"	"Female"	"0"	"0"	"."	"2000"	"."
"Jamaica"	"2001"	"13"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Jamaica"	"2001"	"14"	"Male"	"0"	"0.0137448901"	"."	"2000"	"."
"Jamaica"	"2001"	"14"	"Male"	"1"	"0"	"0"	"2000"	"1"
"Jamaica"	"2001"	"14"	"Female"	"0"	"0"	"0.4497028287"	"2000"	"0.5502971713"
"Jamaica"	"2001"	"14"	"Female"	"1"	"0"	"0.0008899376"	"2000"	"0.9991100624"
"Jamaica"	"2001"	"15"	"Male"	"0"	"0.0069241437"	"0"	"2000"	"1"
"Jamaica"	"2001"	"15"	"Male"	"1"	"0"	"0.0074749992"	"2000"	"0.9925250008"
"Jamaica"	"2001"	"15"	"Female"	"0"	"0.0295375148"	"0.4567687193"	"2000"	"0.5432312807"
"Jamaica"	"2001"	"15"	"Female"	"1"	"0"	"0.0080195216"	"2000"	"0.9919804784"
"Jamaica"	"2001"	"16"	"Male"	"0"	"0.0110233939"	"0"	"2000"	"1"
"Jamaica"	"2001"	"16"	"Male"	"1"	"0.0013469699"	"0"	"2000"	"1"
"Jamaica"	"2001"	"16"	"Female"	"0"	"0.112383428"	"0.3200831651"	"2000"	"0.6799168349"
"Jamaica"	"2001"	"16"	"Female"	"1"	"0.0037545397"	"0.0172960396"	"2000"	"0.9827039604"
"Jamaica"	"2001"	"17"	"Male"	"0"	"0.0064392853"	"0.0347663099"	"2000"	"0.9652336901"
"Jamaica"	"2001"	"17"	"Male"	"1"	"0.0025452516"	"0"	"2000"	"1"
"Jamaica"	"2001"	"17"	"Female"	"0"	"0.1041137551"	"0.2755641595"	"2000"	"0.7244358405"
"Jamaica"	"2001"	"17"	"Female"	"1"	"0.0089343222"	"0.041226379"	"2000"	"0.958773621"
"Jamaica"	"2001"	"18"	"Male"	"0"	"0.0201353025"	"0.0478058218"	"2000"	"0.9521941782"
"Jamaica"	"2001"	"18"	"Male"	"1"	"0.0013904387"	"0"	"2000"	"1"
"Jamaica"	"2001"	"18"	"Female"	"0"	"0.1581880886"	"0.3519460022"	"2000"	"0.6480539978"
"Jamaica"	"2001"	"18"	"Female"	"1"	"0.0135937584"	"0.046529586"	"2000"	"0.953470414"
"Jamaica"	"2001"	"19"	"Male"	"0"	"0.0264966915"	"0.0321070084"	"2000"	"0.9678929916"
"Jamaica"	"2001"	"19"	"Male"	"1"	"0.0016130145"	"0.0513502573"	"2000"	"0.9486497427"
"Jamaica"	"2001"	"19"	"Female"	"0"	"0.1935834806"	"0.4608348576"	"2000"	"0.5391651424"
"Jamaica"	"2001"	"19"	"Female"	"1"	"0.0167791173"	"0.1193143269"	"2000"	"0.8806856731"
"Jamaica"	"2001"	"20"	"Male"	"0"	"0.0641833146"	"0.0262864426"	"2000"	"0.9737135574"
"Jamaica"	"2001"	"20"	"Male"	"1"	"0.0135940533"	"0"	"2000"	"1"
"Jamaica"	"2001"	"20"	"Female"	"0"	"0.2193489863"	"0.5010319577"	"2000"	"0.4989680423"
"Jamaica"	"2001"	"20"	"Female"	"1"	"0.0230952261"	"0.1538672079"	"2000"	"0.8461327921"
"Jamaica"	"2001"	"21"	"Male"	"0"	"0.0918419868"	"0.0474613056"	"2000"	"0.9525386944"
"Jamaica"	"2001"	"21"	"Male"	"1"	"0.0136021829"	"0"	"2000"	"1"
"Jamaica"	"2001"	"21"	"Female"	"0"	"0.2633079774"	"0.5800627499"	"2000"	"0.4199372501"
"Jamaica"	"2001"	"21"	"Female"	"1"	"0.0477328474"	"0.195980126"	"2000"	"0.804019874"
"Jamaica"	"2001"	"22"	"Male"	"0"	"0.1344779601"	"0.0981093218"	"2000"	"0.9018906782"
"Jamaica"	"2001"	"22"	"Male"	"1"	"0.0238792552"	"0.25"	"2000"	"0.75"
"Jamaica"	"2001"	"22"	"Female"	"0"	"0.3000575242"	"0.643914311"	"2000"	"0.356085689"
"Jamaica"	"2001"	"22"	"Female"	"1"	"0.0979727744"	"0.3021742101"	"2000"	"0.6978257899"
"Jamaica"	"2001"	"23"	"Male"	"0"	"0.1966710794"	"0.0281255318"	"2000"	"0.9718744682"
"Jamaica"	"2001"	"23"	"Male"	"1"	"0.0559425238"	"0"	"2000"	"1"
"Jamaica"	"2001"	"23"	"Female"	"0"	"0.3286528119"	"0.66783839"	"2000"	"0.33216161"
"Jamaica"	"2001"	"23"	"Female"	"1"	"0.1401101472"	"0.3269373791"	"2000"	"0.6730626209"
"Jamaica"	"2001"	"24"	"Male"	"0"	"0.2315386435"	"0.2085588249"	"2000"	"0.7914411751"
"Jamaica"	"2001"	"24"	"Male"	"1"	"0.0378185435"	"0.2423894314"	"2000"	"0.7576105686"
"Jamaica"	"2001"	"24"	"Female"	"0"	"0.3782703058"	"0.6972629379"	"2000"	"0.3027370621"
"Jamaica"	"2001"	"24"	"Female"	"1"	"0.1881730325"	"0.3951028234"	"2000"	"0.6048971766"
"Jordan"	"2004"	"12"	"Male"	"0"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"12"	"Male"	"1"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"12"	"Female"	"0"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"12"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"13"	"Male"	"0"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"13"	"Male"	"1"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"13"	"Female"	"0"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"13"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"14"	"Male"	"0"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"14"	"Male"	"1"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"14"	"Female"	"0"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"14"	"Female"	"1"	"0"	"0"	"2000"	"1"
"Jordan"	"2004"	"15"	"Male"	"0"	"0.0158478605"	"0"	"2000"	"1"
"Jordan"	"2004"	"15"	"Male"	"1"	"0.0036914708"	"0"	"2000"	"1"
"Jordan"	"2004"	"15"	"Female"	"0"	"0.1019607843"	"0.0215686275"	"2000"	"0.9784313725"
"Jordan"	"2004"	"15"	"Female"	"1"	"0.0055599682"	"0.0005957109"	"2000"	"0.9994042891"
"Jordan"	"2004"	"16"	"Male"	"0"	"0.0190763052"	"0.0010040161"	"2000"	"0.9989959839"
"Jordan"	"2004"	"16"	"Male"	"1"	"0.0028836251"	"0"	"2000"	"1"
"Jordan"	"2004"	"16"	"Female"	"0"	"0.2464516129"	"0.0464516129"	"2000"	"0.9535483871"
"Jordan"	"2004"	"16"	"Female"	"1"	"0.0043149946"	"0.0004314995"	"2000"	"0.9995685005"
"Jordan"	"2004"	"17"	"Male"	"0"	"0.0132362674"	"0.0006618134"	"2000"	"0.9993381866"
